mine_id,month,coal_type,depth,degree,mine_type,temp,pressure,diesel_usage,petrol_usage,electricity_usage,coal_mined,coal_used_as_fuel,vehicle_count,methane_emission,co2_emission
2,2010-03-27,Bituminous C,132.04065717839325,3,open-cast,30.452139052186084,97.85060575128215,45096.99057631102,0,74262.36450840063,365464.0062402988,21.53338759676067,16,66677.0,121468.88613348243
9,2010-05-11,Lignite,189.06380722208937,1,open-cast,27.965802664631852,98.58806366651,92058.7826996644,0,127831.90865548878,696451.5067181842,40.78520994958371,21,69006.0,247765.7592860756
3,2010-12-28,Sub-bituminous A,194.7841876590494,1,open-cast,34.961838654418194,93.5546079580233,95164.8867175256,0,88952.73436908152,484942.9671672852,33.762496075461016,19,69568.0,255771.3088247951
10,2010-12-02,Sub-bituminous C,192.36030393084394,1,open-cast,31.792208540458056,108.41106608469545,107896.16685113356,0,114105.18214932448,647936.4693089159,26.133004373424868,5,69704.0,290097.3896546624
2,2010-07-05,Anthracite,282.8174697310613,1,underground,23.855929067138337,109.37095217133421,45116.85439382069,0,177478.56400989182,336929.7499796519,21.88205477973651,14,61875.0,122368.49400032058
1,2010-09-14,Bituminous C,159.15936142027397,2,open-cast,30.39253546760026,109.27315475501034,34964.03747414961,0,29702.191797725234,195235.27222287454,14.287027324844152,14,68409.0,93947.17840346231
10,2010-03-16,Sub-bituminous C,126.01892917450509,2,open-cast,22.76347104843,91.6542954759064,159232.31465748986,0,404041.6750757354,981202.7813095012,58.0287538860159,13,65814.0,430055.74501769384
9,2010-06-15,Bituminous B,80.99718543877412,3,open-cast,17.244621666467637,94.71433738169368,57373.99425360851,0,122229.29671786155,354648.61426124314,25.23106498632224,7,67050.0,154764.58483275727
4,2010-06-15,Lignite,532.6977462792195,3,underground,25.87378087382105,95.6338534247624,38291.01297002975,0,276113.97437392035,312603.5810485728,1.3778126480223607,19,62261.0,104884.04934954588
9,2010-04-03,Peat,67.83825845274856,1,open-cast,23.437921816257067,99.65045166870546,119323.63489572285,0,176249.11142576567,953801.3725485979,7.5384218431457635,12,52459.07549017288,321232.58423422853
6,2010-07-10,Anthracite,184.61695512319415,2,open-cast,18.53537606883144,107.06884270370449,71297.14444855264,0,80784.91387197714,491028.60762134386,44.22039467405269,13,65701.0,191738.78341587132
3,2010-06-27,Peat,440.060899873129,1,underground,18.97780640452135,109.4884411420966,46638.34285247616,0,207648.73134334144,300521.3930067959,21.400090936629685,17,16528.676615373774,126693.47844165152
2,2010-02-16,Bituminous C,143.38788909302895,1,open-cast,30.00887270730267,102.09790803954027,130249.34447771887,0,359129.696437653,971451.6062622996,61.61277996962131,25,61465.0,352013.10671107535
6,2010-03-05,Sub-bituminous B,61.26632110256697,1,open-cast,33.96496423075786,108.05785722218388,38924.2407974865,0,127228.76932077002,303591.9643012126,13.526599362959457,15,69647.0,105360.24124569414
7,2010-07-11,Bituminous B,336.42840392603244,2,underground,16.69493277930505,93.83095607365733,92813.49202096078,0,398487.03953145444,740887.330332504,52.30511490839323,19,69632.0,252007.75234033284
2,2010-05-15,Sub-bituminous A,91.52946070932538,2,open-cast,26.010686278549777,95.48156213470914,156673.93770185517,0,101700.24507805254,777608.713815532,66.75701054045776,13,67332.0,420720.09505061194
3,2010-09-11,Bituminous C,71.56838752780509,2,open-cast,29.656080256733972,96.28803270909556,82014.09541593691,0,322938.3562139045,663434.1962284945,9.477098628228923,12,65553.0,222445.87023566494
6,2010-09-01,Bituminous B,590.7947313046557,3,underground,32.885133040542854,102.1979171961896,125094.81924219408,0,794798.8631089482,789938.6182293304,16.8702199106336,18,67571.0,341771.46624657355
3,2010-07-03,Anthracite,593.8038515720302,1,underground,15.40604419077332,100.53613617525268,75133.46776847838,0,698989.2388319167,590331.0902202377,21.014612180859483,16,68568.0,207089.40537794377
8,2010-12-01,Bituminous B,583.3069888591582,1,underground,17.671836738480856,97.04794152297741,96391.40033447715,0,341246.5967148278,593344.1227628894,2.987910909109613,7,68100.0,261127.17498946039
3,2010-03-17,Lignite,348.73926501365315,3,underground,21.094106394798143,101.71549502249604,103130.27765566278,0,699786.4879871232,833420.7318109497,57.281041717329394,18,66976.0,282127.3933186706
4,2010-05-09,Bituminous B,99.27356561485215,3,open-cast,27.524748812576778,93.58142191640009,175198.90162493556,0,218743.5641756747,893832.6557266505,3.127261596775118,15,67275.0,471326.7535810679
4,2010-12-24,Bituminous B,170.38337771568405,2,open-cast,34.921785965131235,98.60369333425822,167860.32372452717,0,193311.8914980345,970358.8240052212,20.011931762182325,19,62567.0,451450.8250920167
6,2010-06-27,Lignite,391.9326855622699,3,underground,32.417969045754354,95.29489738380065,69887.16805945385,0,212728.06580129487,379270.73051914567,22.930980183706513,20,64331.0,189041.98053890694
5,2010-06-22,Bituminous C,106.65874410477883,1,open-cast,31.675915899204114,106.90248180735509,69942.67559370228,0,233474.95253599164,473664.48873991024,31.563033514393624,24,64929.0,189360.86520191727
6,2010-06-10,Anthracite,289.45427039697995,3,underground,25.971343997367534,103.85659159587507,25076.92618102812,0,101776.26519426322,154827.12698305145,1.432669766081395,22,46448.13809491543,68040.72753974833
6,2010-08-18,Sub-bituminous A,421.62193544593526,2,underground,17.433980688417357,103.73969726135986,147537.81493864066,0,761508.6191606624,726547.9630906075,67.5082584054913,6,66075.0,401645.71471267444
6,2010-05-04,Lignite,531.6946475714008,2,underground,15.119750633355984,94.24083997124487,56174.250521262446,0,525717.3227565105,455000.2591553423,28.14857865066737,23,68925.0,154857.87344358675
4,2010-05-04,Bituminous A,176.5223996624338,3,open-cast,32.1142999603543,92.70868087559275,99807.23900719355,0,152998.202413961,735213.9308339662,46.585450057218566,20,67304.0,268737.98579907324
3,2010-08-04,Bituminous A,69.04287419396717,2,open-cast,29.112235454116153,98.34548892197503,84878.24890390554,0,132531.8653906736,489030.22773647064,5.157198324457079,7,69114.0,228560.4683586704
8,2010-12-08,Sub-bituminous B,499.41350741547006,3,underground,26.84618869228087,101.34811266262642,97608.05789026066,0,527929.5688443528,542428.7779945345,48.00931484286115,17,63781.0,265918.6176104223
4,2010-07-06,Sub-bituminous B,337.65715373210236,2,underground,31.989311266954957,96.92767011301396,14793.78295997215,0,94686.43914416416,118649.38912909062,9.562699247071706,15,47459.75565163625,40423.76713370751
10,2010-10-02,Peat,66.47993246852323,2,open-cast,17.901947899204824,109.7161213804263,97581.96185674473,0,286236.312442151,796700.7715046187,30.95274568236881,17,43818.54243275403,263866.7955381015
7,2010-09-25,Sub-bituminous C,294.77259883549885,2,underground,23.48068660366647,98.79118062641379,97099.64917007636,0,513373.6195191641,766720.5587846622,75.99872959603225,6,64432.0,264436.7234558618
10,2010-05-25,Bituminous A,350.5114665149403,1,underground,21.222369213183725,105.81207959999341,64356.13863802574,0,488606.6903167277,413168.46691752103,19.99527401037269,18,66923.0,176481.02641050617
10,2010-11-16,Sub-bituminous B,531.2316452033932,2,underground,17.096902020658426,94.86705759595075,43600.16727217135,0,319555.00054242107,338628.1909644863,25.1410115257579,23,63778.0,119468.79929386706
3,2010-03-20,Lignite,92.75469545992699,2,open-cast,28.640128117930452,107.83346386226518,109090.91154185506,0,293651.3706929556,803875.9367178401,66.77476663949732,21,66230.0,294771.58417185384
9,2010-07-03,Lignite,68.62388430629093,3,open-cast,15.755741211702032,97.86936039659254,54104.57361431806,0,162520.9679928971,429860.9602592915,29.251107425530822,19,66729.0,146332.92922391417
5,2010-09-01,Sub-bituminous B,207.9903304090666,1,underground,16.486282665455366,100.89539965575503,48123.14912831946,0,198013.95886838215,328694.64744457684,13.447556498946422,9,63465.0,130593.7541266169
5,2010-10-17,Sub-bituminous B,130.71395031289015,3,open-cast,24.19466618495994,106.68503336482905,49970.94982948593,0,71247.59137446864,346453.1425553488,7.805656982517067,24,68515.0,134506.37579229294
2,2010-07-22,Sub-bituminous C,523.1068578747218,1,underground,23.183209299435923,96.70445751503026,107879.52751639819,0,533913.3881922377,605156.4299210069,24.02404019750808,16,66358.0,293495.2235271235
8,2010-10-08,Peat,481.7036354537094,2,underground,20.216740349128454,92.47369978156134,110009.46660501238,0,480434.1570168024,540558.1512726217,26.08068443637305,6,29730.698319994193,298764.930588971
4,2010-02-09,Bituminous B,292.77117723079596,3,underground,29.511250557145814,101.73008056669022,22552.302258213458,0,163706.40598276083,145449.27630953514,11.723993561346767,18,65121.0,61782.56258107071
3,2010-06-03,Lignite,322.041775850247,3,underground,17.793673117925415,104.75057680442727,150490.5884781987,0,1087993.5620860627,914082.2516733067,4.815579839911576,22,69013.0,412236.32433067827
5,2010-03-02,Sub-bituminous A,72.28983763085942,2,open-cast,18.586235153978393,93.13842809418395,160205.07390232699,0,219802.989467553,945478.1434223832,15.646343817114094,20,62870.0,431151.98257187026
1,2010-02-15,Sub-bituminous B,465.30432441886603,2,underground,15.70850780008425,95.67909966789836,38036.509100328,0,168185.6807281345,218110.78062771616,20.403276791601638,21,64093.0,103316.96697084975
6,2010-12-26,Bituminous B,561.3032797330147,1,underground,22.360763640772127,103.88813391087484,100903.0602911691,0,492431.4043837642,619635.1181262265,41.906793162009905,25,68901.0,274458.13909628004
3,2010-04-01,Bituminous C,563.3201815707525,2,underground,27.793331829793487,98.12813587648824,78124.45413530416,0,664476.3824661769,626220.4106790175,18.319745402478105,23,64049.0,214822.2434188378
4,2010-06-27,Anthracite,63.336363259620185,2,open-cast,17.56165014143641,97.04229023741478,160316.42199121934,0,97938.30372447948,972757.2175130142,81.58931303616458,9,62697.0,430451.10502700857
5,2010-11-28,Lignite,171.7208911299934,2,open-cast,16.084113190609507,99.28015269845687,83314.92560609034,0,202685.97656876608,484900.05259910144,21.280997445782173,8,66801.0,224946.025632186
7,2010-09-10,Anthracite,371.04270064690877,1,underground,18.5139436054464,106.0998823335259,126005.20409540187,0,689149.5364523957,701752.8437793434,19.489429911256213,7,65325.0,343344.97317458666
5,2010-10-24,Lignite,112.37770417370962,2,open-cast,22.344254480274333,94.46135594868053,20300.24235979338,0,50894.843588106254,122175.57738697772,6.3210598727905385,23,30543.89434674443,54821.987241668736
4,2010-08-10,Bituminous A,513.3907894434103,2,underground,30.232255376067826,97.90838108817844,47035.20212751724,0,291329.1571676461,311278.8312545761,8.257272127941896,8,63109.0,128443.2407905209
9,2010-04-20,Sub-bituminous C,138.45858434941258,3,open-cast,34.825576764749734,97.03344715055815,20193.19228420363,0,56248.25321724873,155773.92876181004,1.2543349530011343,24,38943.48219045251,54578.99099804717
3,2010-11-07,Bituminous A,517.8922061184636,2,underground,24.659721135033333,105.92355401572485,53042.330057677835,0,274018.37619412574,352787.547711867,18.82008848898905,7,67474.0,144400.39523936843
4,2010-10-06,Lignite,153.76989489463176,3,open-cast,28.007518872541368,93.88965778437408,141544.3621951555,0,352857.06338907505,892061.273863372,62.14488461603991,11,69701.0,382232.3186028072
1,2010-06-15,Sub-bituminous C,522.875023669267,1,underground,25.028759067702623,109.6381377580017,124259.31495387926,0,599720.8449572582,950518.2881525824,47.95059406892941,12,65594.0,337932.67500504595
6,2010-10-20,Anthracite,478.68304449049344,1,underground,24.066567714440165,99.6785637281478,97997.63565562475,0,475831.5734567206,501416.6940308254,35.00002783864798,12,63598.0,266535.4824594194
6,2010-12-26,Bituminous A,99.45219344797042,2,open-cast,33.831954364695946,93.83416392688339,123009.3167886819,0,298253.38974487956,711141.525556084,59.75313926172151,23,64497.0,332110.6467895755
9,2010-02-02,Sub-bituminous A,554.7255710760018,2,underground,23.25837044060919,106.63576716126644,177142.73437715543,0,691111.7537606887,968458.1360297645,28.658990983891993,17,64168.0,480409.6445116142
4,2010-06-10,Bituminous C,523.98247707205,3,underground,20.67248779695741,90.32321583150018,20286.475762857084,0,107520.52259213918,137004.02306637084,1.5637404160703345,6,54801.60922654834,55249.423329712525
9,2010-12-06,Sub-bituminous A,232.293390387827,1,underground,22.16880364725452,91.1078200778695,51575.81284053376,0,406317.89082455466,385888.1508650077,31.15114297133879,22,63950.0,141554.98511739183
10,2010-05-27,Sub-bituminous A,208.38871892138297,2,underground,23.82672913192789,105.87689995043495,112260.02516401211,0,629107.0514469168,612826.8947574075,31.71812477632789,15,65981.0,306015.5452614172
8,2010-01-02,Sub-bituminous A,332.9891842750252,1,underground,24.827712980740678,93.00335656957118,55984.31814996678,0,238646.0152207987,398222.8278483245,24.26422547493709,12,68916.0,151994.86996672154
1,2010-10-16,Bituminous A,57.19633426861249,2,open-cast,32.767474590869455,93.67596604130541,30508.662239970097,0,79029.73583681027,171343.42494426022,11.969205345696032,16,64272.0,82411.2586369817
7,2010-08-13,Bituminous C,334.41958893150917,3,underground,23.520726586577332,105.96582376326663,57105.750741054886,0,424456.5289253756,439252.6131310902,35.72705547608982,11,62179.0,156523.9555232152
10,2010-05-01,Bituminous A,181.38456837458122,2,open-cast,17.661184017282313,106.34120161825007,94011.93896980053,0,237756.56712595536,556746.6712450015,51.56447299336,6,63432.0,253901.60028949828
5,2010-01-22,Bituminous A,412.45737559591026,1,underground,26.83350248059215,108.15151410925722,61073.97787528842,0,218318.12852122763,335437.29232187406,10.680034787060245,5,61172.0,165468.46935964705
2,2010-05-07,Bituminous B,128.94220777331026,2,open-cast,22.809758670409533,109.60430824930812,88582.64521921267,0,122240.3463415193,662865.4486389238,4.552631409664481,8,67282.0,238403.86002749045
7,2010-09-20,Bituminous C,558.3958700209283,1,underground,21.504626992726962,108.73283050539952,61503.52589435064,0,312405.0886799573,372294.8866820013,1.4085741868022275,9,64736.0,167391.17112403538
2,2010-07-04,Lignite,265.0755596156099,3,underground,27.705064799819603,106.52916689739294,30492.1000201088,0,186901.77771212047,202779.3182895403,19.560963841504435,17,50694.829572385075,83251.42263113098
5,2010-01-03,Sub-bituminous C,55.13201009025315,2,open-cast,21.143405915402962,91.7251178931214,113478.95336666901,0,132350.9020242175,900236.4469139924,87.80141421782976,10,68463.0,305208.87241927156
8,2010-05-03,Sub-bituminous B,165.96106964019845,1,open-cast,21.432566700133073,98.51741063813408,165854.17778135205,0,458919.2882923086,966889.0094427483,61.17353418839549,16,69446.0,448252.33461802045
3,2010-07-21,Sub-bituminous C,142.87678370895622,2,open-cast,22.063759372988947,99.11939749066435,99228.03335231841,0,311171.8226289044,680284.2609311013,58.796643188894585,8,64105.0,268482.7383297704
6,2010-11-17,Sub-bituminous A,80.18300201031094,2,open-cast,28.683752991084823,96.42372702647907,50542.57466790397,0,30664.222879129255,291461.4813601186,22.242010881419773,9,61906.0,135705.5467375915
4,2010-03-07,Anthracite,365.1341191753263,3,underground,16.464601543669296,104.85927023528872,123485.07556676793,0,550201.1741972418,954419.3111593876,54.028223370922014,15,66518.0,335451.6521473555
7,2010-04-19,Sub-bituminous A,474.74197602157506,1,underground,19.02176293213944,93.80956944648878,52566.22843737825,0,396163.2792827621,421426.2652676939,39.441126170265086,13,68510.0,144126.03110229239
2,2010-01-19,Bituminous A,493.03877093673896,3,underground,16.539690624192353,98.30327009640929,52776.43742841407,0,422421.6649609113,402781.4818781507,25.116600459366232,24,67044.0,144904.70996082918
2,2010-06-03,Sub-bituminous B,528.5630769090922,1,underground,25.229612627507237,90.35261967270233,71748.79410024825,0,585231.6636439038,549166.9074247067,14.215618097626614,20,66904.0,197085.66783054534
4,2010-03-09,Sub-bituminous B,253.64481481427998,1,underground,16.29173627894068,108.03931634267353,66276.84530747255,0,282956.58374153584,478285.8089029617,23.915020543566403,6,63888.0,179942.18941070704
2,2010-09-24,Bituminous A,407.1560988452017,3,underground,21.74724179058994,97.34629472596578,26819.13112408403,0,102478.16196105481,134737.78709234926,2.9951963956529952,8,61249.0,72715.59234062585
2,2010-04-14,Bituminous C,83.94643988417008,3,open-cast,34.05923634656372,107.32814288711329,119842.88005986903,0,162679.3134030905,823211.699813652,62.760494648038566,20,62631.0,322512.8889303544
3,2010-04-10,Peat,150.68779658053302,2,open-cast,19.100236659614847,101.45232520444812,28273.668841731585,0,97393.72417077508,222116.09019409172,21.41922777322115,11,12216.384960675045,76572.061034041
3,2010-08-13,Bituminous B,508.3743552902422,2,underground,15.223357370599214,91.75722697335077,68194.49987397653,0,599427.6490876378,556064.685550064,24.197792694367706,8,69417.0,187676.56638477574
9,2010-12-26,Bituminous C,117.57865294620166,1,open-cast,26.825394161827052,106.70324723052667,45077.662948128425,0,65312.26610410175,244348.58927918356,15.45891236927704,9,67921.0,121343.69728303782
5,2010-01-27,Lignite,112.07932936017875,1,open-cast,32.49089312708141,107.79341512484119,107688.93300557548,0,200537.1856888686,597014.7409492688,25.294293728721453,13,67633.0,290250.74537759105
6,2010-02-25,Sub-bituminous A,480.9049213987469,2,underground,24.954481606972074,98.49701462613272,130673.26968125731,0,1075615.9207832757,954894.3781768786,91.12737553756075,25,68254.0,359024.4132961925
8,2010-12-24,Sub-bituminous C,62.75281186397832,2,open-cast,27.726182501641986,107.5298916366569,18140.84647488081,0,35001.53618038668,133416.6934008843,4.794034294027141,18,33354.17335022108,48904.481149359744
4,2010-07-05,Sub-bituminous A,228.3175966720267,1,underground,16.021884429248246,103.99465445316055,40219.47270573341,0,163005.72739298127,293067.3634485062,7.779208229204869,13,63109.0,109124.833815988
5,2010-03-28,Sub-bituminous C,254.7833322794612,3,underground,18.404013568333106,100.44312855979595,31897.126231892616,0,127750.02024164447,192610.41863064043,0.8331569439767512,5,48152.60465766011,86531.8484674537
8,2010-12-02,Bituminous A,222.296881572264,2,underground,34.48102062045723,94.04399588347133,43234.547058846794,0,119687.42256061379,212741.02053496402,14.484645911855917,13,62512.0,116850.02298270645
1,2010-09-15,Bituminous A,75.8517222299435,1,open-cast,33.96383885236313,95.66521931540005,27628.750493005962,0,56728.22817104727,145626.51766493724,14.276275500298194,5,64881.0,74510.22279225857
2,2010-04-10,Bituminous C,599.7120246473912,1,underground,27.428940022197693,107.82624919023718,57963.14065241653,0,268111.184535012,406566.0757328213,26.895751525207878,8,69917.0,157539.7286616634
8,2010-07-22,Bituminous C,165.8780862429203,2,open-cast,23.4494629308345,108.50369941785067,138833.21207185264,0,303016.0544465594,811765.3548939034,63.14387869160623,10,65495.0,374557.7399990269
10,2010-09-18,Lignite,475.9286859258657,2,underground,32.459214366095566,94.2128359239595,135040.21897986988,0,757782.0883870423,987434.7513411593,98.56911545675989,7,64801.0,368121.59999082505
5,2010-05-28,Bituminous C,585.064173296995,3,underground,31.408258178648232,92.94302442845817,51163.191992652144,0,317614.40412295226,339832.6903094666,3.27842343774469,9,67460.0,139721.79265411594
5,2010-03-11,Peat,68.67960870232405,1,open-cast,32.14365634989099,103.62349035965305,42345.76548912054,0,48693.400974350516,274148.5740942513,13.326828122440952,10,15078.171575183822,113885.93739883273
5,2010-04-09,Bituminous A,265.14335230023914,2,underground,20.49546739135919,98.64819614882659,33687.78910290484,0,91095.63289221663,177789.11014183366,10.676718974218044,20,69592.0,91030.25898550116
1,2010-08-15,Bituminous A,288.26344206356197,2,underground,26.007614552632095,104.17977539158557,40731.96325143887,0,297806.9776420375,291562.19010667433,28.068302105219093,12,61390.0,111603.6787305209
3,2010-11-06,Bituminous B,103.68513471362581,2,open-cast,16.030886385650703,103.296067108884,52423.060588247434,0,48921.60180618641,395537.5226159422,17.03133087933964,11,64482.0,140894.95951131385
7,2010-10-06,Sub-bituminous B,220.53476725108663,3,underground,25.363220363601044,106.51334025303854,126031.52340209081,0,677375.1798624417,656704.5673424329,17.807555518901495,20,67809.0,343318.9591924754
10,2010-09-25,Bituminous C,328.62837807534993,2,underground,17.53269298368588,94.8799209090886,166894.3461181095,0,828482.4397015411,965558.1452395973,44.82690849844001,11,62535.0,454070.4036020861
2,2010-06-09,Bituminous B,430.2265009102623,2,underground,32.75796900066702,107.57383785531152,16156.47458094948,0,144881.5660843983,128219.83604173077,12.365813628574786,18,61345.0,44487.38071883668
2,2010-02-19,Peat,171.23673375522512,1,open-cast,15.89823073774559,109.26707636122075,186853.63945825465,0,232625.6422409586,924628.1881225436,62.34713964634815,7,50854.5503467399,502675.28401449835
7,2010-04-03,Anthracite,178.7629210083804,2,open-cast,27.842764386795558,97.25456557659851,122249.45513403614,0,266537.7761061051,713509.17201877,40.32597244647706,6,65233.0,329814.14952328696
1,2010-02-21,Lignite,296.97013931705374,2,underground,16.543396553470508,92.44667192523251,31507.075121587346,0,153555.44342191436,199358.15997387387,12.909997139966428,16,49839.53999346847,85698.11596191379
4,2010-03-07,Bituminous C,166.90473066744784,1,open-cast,30.509642866075307,93.06684153319524,101551.59488439834,0,244612.73485722655,830541.078241778,8.843656299875045,25,62769.0,274164.09871601686
7,2010-08-10,Peat,124.27507706134807,3,open-cast,20.79120382154957,102.54452122334813,61656.76797808546,0,49551.2825173721,303596.7250213622,1.261091486226642,9,16697.81987617492,165646.4586979115
7,2010-02-07,Sub-bituminous C,291.9880576614033,2,underground,34.31825401129592,90.3647327694219,103339.6506469716,0,449893.0572513733,656253.3427031839,8.585909684661484,21,69589.0,280639.3868033452
10,2010-04-24,Anthracite,180.18822569616526,2,open-cast,17.626461969288577,101.22263697165221,21217.29849587323,0,35649.086983773646,109688.22605414133,8.993567495110167,22,32906.467816242395,57154.68248220721
4,2010-12-06,Bituminous C,448.46142875741657,3,underground,32.16025365364327,91.40111002843258,96190.01470705593,0,542783.1584045887,549342.0205874844,25.53390902667029,25,69412.0,262240.0613138275
7,2010-12-07,Sub-bituminous A,563.0943662227251,1,underground,24.665343408713447,103.55141007752066,34278.52753482722,0,252044.35650483504,226706.18408141896,13.094058463825718,17,69658.0,93933.21751667661
5,2010-03-09,Lignite,289.2968823820088,3,underground,18.11346453570824,104.44781788926063,28843.289258373377,0,164320.9927839618,159966.70931990407,8.807871253397794,15,39991.67732997602,78647.44735326915
10,2010-05-24,Sub-bituminous C,134.92250922631212,1,open-cast,24.356698198206434,107.11310814203729,150720.59338645262,0,241687.6383341955,927469.4734460096,1.0691525211108672,16,64204.0,405913.0289100334
6,2010-07-24,Bituminous B,362.5681461322206,2,underground,28.726337136925757,96.42967745676785,146008.4694773137,0,541162.6146441717,785452.061659588,52.14339510297746,18,61745.0,395740.2316392829
1,2010-05-15,Sub-bituminous A,450.2010394461147,1,underground,24.42522269658498,95.95083390145534,22287.843262622908,0,94151.29207274147,178169.76593346917,0.27432278370122426,25,69191.0,60503.46053882587
5,2010-02-22,Anthracite,298.868323397764,2,underground,29.33564660430541,100.06497600215468,87062.7383315527,0,482949.6753483702,667189.9442232451,25.083333202126187,13,66668.0,237288.32606641785
1,2010-02-22,Bituminous C,52.552606503191534,2,open-cast,28.76991508160219,101.13366965685154,190652.910333329,0,347361.3449608395,944923.8267637531,87.70785510225092,15,67953.0,513798.1627220006
6,2010-08-16,Bituminous B,166.96564663928189,2,open-cast,26.589053516296854,92.60576271990882,119762.28556273248,0,100362.41006731642,635619.0366946195,7.181683906121971,22,63205.0,321785.89707067504
8,2010-11-06,Sub-bituminous C,365.93889979117756,2,underground,18.939726591560774,93.23887537646189,40534.146454409034,0,153839.51853433877,249786.5450130163,8.257792451133582,18,62446.63625325407,109892.9965497978
10,2010-06-21,Bituminous A,119.92524867760751,3,open-cast,25.315742743311713,107.39871681537713,23058.067597321166,0,78304.77386756477,181019.1336708323,4.490016880761686,22,67926.0,62437.720306534764
9,2010-10-24,Bituminous A,64.81948714744269,3,open-cast,15.42430350654326,93.8215001898831,83862.01776435872,0,97547.49464465263,467272.38306000584,24.360208461359314,25,68504.0,225550.09706456756
7,2010-09-11,Lignite,381.4598908062071,2,underground,18.985784644163775,93.27709583566089,87191.29254429966,0,294215.5602932615,537183.6159185063,27.219340104599073,13,63464.0,236085.23161312786
2,2010-04-23,Bituminous B,566.2434901384058,3,underground,26.32177909327276,101.96653490642818,197949.6527196667,0,768719.2192366177,982390.6573238746,72.42333612963853,18,63975.0,536808.566886447
3,2010-01-19,Sub-bituminous C,415.1715275136727,3,underground,33.58459236558744,90.46786117261416,98794.18205283057,0,757803.7893934967,786651.1238311834,70.14218108644812,9,68421.0,270982.3989746126
8,2010-08-19,Bituminous B,477.29735426899646,3,underground,33.893966311059415,106.45822908246959,156613.98125268047,0,905043.0920865978,919449.9698292431,87.9582170908686,9,61468.0,427146.8231122938
6,2010-09-17,Bituminous B,340.70584480509456,1,underground,21.001805765912714,96.90705181686164,113360.22288646326,0,748147.1088372349,778029.6250959043,40.904490903284206,15,68938.0,309940.2036281869
5,2010-06-10,Peat,528.0991291374103,2,underground,27.14454629620705,90.42519841563005,103665.03734974407,0,613645.4687735188,589351.6768929382,20.96226599369768,19,32414.3422291116,282854.192941257
1,2010-10-05,Bituminous B,144.7013131143591,1,open-cast,30.99606609739933,107.64477517243049,65246.69201426895,0,124152.60431849431,354169.2756411561,2.9325773170708462,6,64966.0,175879.18595365243
10,2010-07-21,Sub-bituminous A,557.5724413491901,3,underground,27.012064272600615,95.20349648071425,19229.322775868142,0,71996.54129316795,105063.67524079587,0.6167258787783936,10,63038.20514447752,52124.9566779306
8,2010-11-09,Lignite,161.18708407334967,3,open-cast,15.033750407596836,99.99547527518438,96177.8626813995,0,202346.92134801042,569659.5083416717,17.503986800221554,20,67199.0,259415.9167412044
10,2010-06-05,Lignite,289.206278528236,2,underground,27.359233828378464,94.31865463025551,76623.30546954637,0,558021.9127690168,494612.7136097161,3.010985028083512,12,68134.0,209926.23834309023
10,2010-11-16,Anthracite,195.39707278377685,3,open-cast,34.76642172951014,100.67314985349685,39288.58341176315,0,74397.24919502003,236556.22418368355,10.102363818472732,8,61499.0,105903.46098692443
5,2010-02-17,Peat,480.55865842648626,1,underground,29.428403468948666,106.69757312913764,141458.62227751006,0,453821.043231922,719722.7035655029,19.009129815526197,19,39584.74869610266,382830.44025822874
9,2010-07-13,Lignite,51.6814960888779,3,open-cast,18.304734510919577,104.72145750740482,103799.57109230025,0,139051.3277768794,678530.2937225914,0.8162795219057182,17,65482.0,279323.0714151351
5,2010-08-19,Peat,124.97748090848688,1,open-cast,29.414609511540448,94.98341107418182,101116.51184137307,0,120266.12863235382,571531.8620434476,48.19839945140885,22,31434.252412389615,271978.4339896652
5,2010-07-06,Sub-bituminous B,422.34255953910576,1,underground,29.734358530522904,92.29737405424615,29451.461518094875,0,159606.20169095008,233277.76699238783,21.400662786997184,15,66818.0,80238.68772236006
9,2010-08-27,Bituminous C,441.62460317419414,1,underground,20.29656868897103,90.67307032995711,21285.31916964606,0,92771.97452435405,124476.04405398664,11.131922326162147,5,49790.41762159466,57805.38556575115
6,2010-06-07,Sub-bituminous A,168.08959051233327,1,open-cast,28.97762106214946,90.90738271345468,34981.752152697394,0,94553.83638360175,207882.24085768082,2.4044311369503273,20,68396.0,94526.43722757456
3,2010-01-28,Sub-bituminous B,407.60082022781774,3,underground,25.57081091219268,109.86965167169132,106992.18285828915,0,396442.98314879683,788756.3960678047,60.04679518475685,9,64809.0,289989.8825220351
9,2010-10-06,Sub-bituminous C,288.3219372903321,3,underground,26.637345624315003,103.3337037085983,45843.755217569495,0,291993.0210091761,352079.0228723445,27.09851582437284,9,63322.0,125255.60675536148
7,2010-08-24,Bituminous B,436.9717444064996,1,underground,33.22994666066499,96.20423317251468,116831.88780505961,0,558231.9677730487,948713.2460398552,51.761231470233376,8,64340.0,317686.9614532988
3,2010-10-22,Sub-bituminous B,566.3235552011292,1,underground,33.635760740620555,96.63133690525945,41845.468653835764,0,142612.42094021646,268703.1897943749,12.541075411097763,21,68498.0,113315.27784398964
4,2010-12-14,Peat,81.45835118225625,3,open-cast,23.83455872971612,98.33176859449051,75641.81770737769,0,163745.218062703,432085.4805107552,8.68829709913759,8,23764.701428091535,204062.78224388638
2,2010-06-27,Lignite,162.649588104502,1,open-cast,24.353787745447445,99.02353816340569,34637.115503649016,0,50313.953238576556,281097.6815315076,14.4693476265467,24,61420.0,93240.0439663357
